; c211 color library
condition?,procedure,2,http://www.scheme.com/tspl4/exceptions.html#./exceptions:s14
conjugate,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s74
cons,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s37
cons*,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s44
continuation-condition?,procedure,2,http://www.scheme.com/csug8/system.html#./system:s6
copy-environment,procedure,2,http://www.scheme.com/csug8/system.html#./system:s34
cos,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s131
cosh,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s76
cpu-time,procedure,2,http://www.scheme.com/csug8/system.html#./system:s155
create-exception-state,procedure,2,http://www.scheme.com/csug8/system.html#./system:s15
critical-section,syntax,2,http://www.scheme.com/csug8/system.html#./system:s27
current-date,procedure,2,http://www.scheme.com/csug8/system.html#./system:s145
current-error-port,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s32
current-input-port,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s32
current-output-port,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s32
current-time,procedure,2,http://www.scheme.com/csug8/system.html#./system:s139
date->time-utc,procedure,2,http://www.scheme.com/csug8/system.html#./system:s150
date-and-time,procedure,2,http://www.scheme.com/csug8/system.html#./system:s151
date-day,procedure,2,http://www.scheme.com/csug8/system.html#./system:s148
date-hour,procedure,2,http://www.scheme.com/csug8/system.html#./system:s148
date-minute,procedure,2,http://www.scheme.com/csug8/system.html#./system:s148
date-month,procedure,2,http://www.scheme.com/csug8/system.html#./system:s148
date-nanosecond,procedure,2,http://www.scheme.com/csug8/system.html#./system:s148
date-second,procedure,2,http://www.scheme.com/csug8/system.html#./system:s148
date-week-day,procedure,2,http://www.scheme.com/csug8/system.html#./system:s149
date-year,procedure,2,http://www.scheme.com/csug8/system.html#./system:s148
date-year-day,procedure,2,http://www.scheme.com/csug8/system.html#./system:s149
date-zone-offset,procedure,2,http://www.scheme.com/csug8/system.html#./system:s148
date?,procedure,2,http://www.scheme.com/csug8/system.html#./system:s147
datum,syntax,2,http://www.scheme.com/csug8/syntax.html#./syntax:s9
datum->syntax,procedure,2,http://www.scheme.com/tspl4/syntax.html#./syntax:s45
datum->syntax-object,procedure,2,http://www.scheme.com/csug8/syntax.html#./syntax:s10
debug,procedure,2,http://www.scheme.com/csug8/debug.html#./debug:s16
decode-float,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s30
default-exception-handler,procedure,2,http://www.scheme.com/csug8/system.html#./system:s8
default-prompt-and-read,procedure,2,http://www.scheme.com/csug8/system.html#./system:s113
define,syntax,2,http://www.scheme.com/tspl4/binding.html#./binding:s24
define-condition-type,syntax,2,http://www.scheme.com/tspl4/exceptions.html#./exceptions:s17
define-enumeration,syntax,2,http://www.scheme.com/tspl4/objects.html#./objects:s290
define-ftype,syntax,2,http://www.scheme.com/csug8/foreign.html#./foreign:s128
define-property,syntax,2,http://www.scheme.com/csug8/syntax.html#./syntax:s16
define-record,syntax,2,http://www.scheme.com/csug8/objects.html#./objects:s93
define-record-type,syntax,2,http://www.scheme.com/tspl4/records.html#./records:s13
define-structure,syntax,2,http://www.scheme.com/csug8/compat.html#./compat:s25
define-syntax,syntax,2,http://www.scheme.com/tspl4/syntax.html#./syntax:s12
define-top-level-syntax,procedure,2,http://www.scheme.com/csug8/binding.html#./binding:s32
define-top-level-value,procedure,2,http://www.scheme.com/csug8/binding.html#./binding:s24
define-values,syntax,2,http://www.scheme.com/csug8/binding.html#./binding:s16
delay,syntax,2,http://www.scheme.com/tspl4/control.html#./control:s65
delete-directory,procedure,2,http://www.scheme.com/csug8/io.html#./io:s134
delete-file,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s90
denominator,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s119
directory-list,procedure,2,http://www.scheme.com/csug8/io.html#./io:s126
directory-separator,procedure,2,http://www.scheme.com/csug8/io.html#./io:s139
directory-separator?,procedure,2,http://www.scheme.com/csug8/io.html#./io:s138
disable-interrupts,procedure,2,http://www.scheme.com/csug8/system.html#./system:s26
display,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s85
display-condition,procedure,2,http://www.scheme.com/csug8/system.html#./system:s7
display-statistics,procedure,2,http://www.scheme.com/csug8/system.html#./system:s154
display-string,procedure,2,http://www.scheme.com/csug8/io.html#./io:s76
div,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s99
div-and-mod,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s99
div0,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s100
div0-and-mod0,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s100
do,syntax,2,http://www.scheme.com/tspl4/control.html#./control:s25
dynamic-wind,procedure,2,http://www.scheme.com/tspl4/control.html#./control:s56
ee-bind-key,procedure,2,http://www.scheme.com/csug8/expeditor.html#./expeditor:s10
ee-compose,procedure,2,http://www.scheme.com/csug8/expeditor.html#./expeditor:s78
ee-string-macro,procedure,2,http://www.scheme.com/csug8/expeditor.html#./expeditor:s77
else,syntax,1,http://www.scheme.com/tspl4/control.html#./control:s16
enable-interrupts,procedure,2,http://www.scheme.com/csug8/system.html#./system:s26
endianness,syntax,2,http://www.scheme.com/tspl4/objects.html#./objects:s240
engine-block,procedure,2,http://www.scheme.com/csug8/control.html#./control:s24
engine-return,procedure,2,http://www.scheme.com/csug8/control.html#./control:s25
enum-set->list,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s294
enum-set-complement,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s299
enum-set-constructor,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s292
enum-set-difference,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s298
enum-set-indexer,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s301
enum-set-intersection,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s298
enum-set-member?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s297
enum-set-projection,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s300
enum-set-subset?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s295
enum-set-union,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s298
enum-set-universe,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s293
enum-set=?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s296
enum-set?,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s0
enumerate,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s9
environment,procedure,2,http://www.scheme.com/tspl4/control.html#./control:s81
environment-mutable?,procedure,2,http://www.scheme.com/csug8/system.html#./system:s30
environment-symbols,procedure,2,http://www.scheme.com/csug8/system.html#./system:s36
environment?,procedure,2,http://www.scheme.com/csug8/system.html#./system:s29
eof-object,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s54
eof-object?,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s53
eol-style,syntax,2,http://www.scheme.com/tspl4/io.html#./io:s23
eq-hashtable-cell,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s81
eq-hashtable-contains?,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s79
eq-hashtable-delete!,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s82
eq-hashtable-ref,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s78
eq-hashtable-set!,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s77
eq-hashtable-update!,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s80
eq-hashtable-weak?,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s76
eq-hashtable?,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s75
eq?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s10
equal-hash,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s279
equal?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s13
eqv?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s12
error,procedure,2,http://www.scheme.com/tspl4/exceptions.html#./exceptions:s4
error-handling-mode,syntax,2,http://www.scheme.com/tspl4/io.html#./io:s25
error?,procedure,2,http://www.scheme.com/tspl4/exceptions.html#./exceptions:s22
errorf,procedure,2,http://www.scheme.com/csug8/system.html#./system:s2
eval,procedure,2,http://www.scheme.com/tspl4/control.html#./control:s80
eval-when,syntax,2,http://www.scheme.com/csug8/system.html#./system:s76
even?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s96
exact,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s114
exact->inexact,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s116
exact-integer-sqrt,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s128
exact?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s86
exists,procedure,2,http://www.scheme.com/tspl4/control.html#./control:s36
exit,procedure,2,http://www.scheme.com/tspl4/libraries.html#./libraries:s18
exp,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s129
expand,procedure,2,http://www.scheme.com/csug8/system.html#./system:s70
expand/optimize,procedure,2,http://www.scheme.com/csug8/system.html#./system:s75
export,syntax,2,http://www.scheme.com/csug8/libraries.html#./libraries:s18
expr0,procedure,2,
expt,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s111
expt-mod,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s69
extend-syntax,syntax,2,http://www.scheme.com/csug8/compat.html#./compat:s8
fasl-file,procedure,2,http://www.scheme.com/csug8/io.html#./io:s124
fasl-read,procedure,2,http://www.scheme.com/csug8/io.html#./io:s123
fasl-write,procedure,2,http://www.scheme.com/csug8/io.html#./io:s123
file-access-time,procedure,2,http://www.scheme.com/csug8/io.html#./io:s131
file-change-time,procedure,2,http://www.scheme.com/csug8/io.html#./io:s131
file-directory?,procedure,2,http://www.scheme.com/csug8/io.html#./io:s129
file-exists?,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s89
file-length,procedure,2,http://www.scheme.com/csug8/io.html#./io:s29
file-modification-time,procedure,2,http://www.scheme.com/csug8/io.html#./io:s131
file-options,syntax,2,http://www.scheme.com/tspl4/io.html#./io:s26
file-port?,procedure,2,http://www.scheme.com/csug8/io.html#./io:s45
file-position,procedure,2,http://www.scheme.com/csug8/io.html#./io:s33
file-regular?,procedure,2,http://www.scheme.com/csug8/io.html#./io:s128
file-symbolic-link?,procedure,2,http://www.scheme.com/csug8/io.html#./io:s130
filter,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s55
find,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s57
finite?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s97
fixnum->flonum,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s198
fixnum-width,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s152
fixnum?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s150
fl*,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s186
fl+,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s184
fl-,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s185
fl-make-rectangular,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s35
fl/,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s187
fl<,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s28
fl<=,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s28
fl<=?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s178
fl<?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s178
fl=,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s28
fl=?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s178
fl>,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s28
fl>=,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s28
fl>=?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s178
fl>?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s178
flabs,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s192
flacos,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s195
flasin,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s195
flatan,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s195
flceiling,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s190
flcos,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s194
fldenominator,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s191
fldiv,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s188
fldiv-and-mod,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s188
fldiv0,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s189
fldiv0-and-mod0,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s189
fleven?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s182
flexp,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s193
flexpt,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s197
flfinite?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s181
flfloor,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s190
flinfinite?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s181
flinteger?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s180
fllog,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s193
fllp,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s31
flmax,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s183
flmin,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s183
flmod,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s188
flmod0,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s189
flnan?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s181
flnegative?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s179
flnonnegative?,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s29
flnonpositive?,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s29
flnumerator,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s191
flodd?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s182
flonum->fixnum,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s26
flonum?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s177
floor,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s102
flpositive?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s179
flround,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s190
flsin,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s194
flsqrt,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s196
fltan,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s194
fltruncate,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s190
fluid-let,syntax,2,http://www.scheme.com/csug8/binding.html#./binding:s19
fluid-let-syntax,syntax,2,http://www.scheme.com/csug8/syntax.html#./syntax:s0
flush-output-port,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s74
flzero?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s179
fold-left,procedure,2,http://www.scheme.com/tspl4/control.html#./control:s38
fold-right,procedure,2,http://www.scheme.com/tspl4/control.html#./control:s41
for-all,procedure,2,http://www.scheme.com/tspl4/control.html#./control:s37
for-each,procedure,2,http://www.scheme.com/tspl4/control.html#./control:s33
force,procedure,2,http://www.scheme.com/tspl4/control.html#./control:s65
foreign-address-name,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s148
foreign-alloc,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s123
foreign-callable,syntax,2,http://www.scheme.com/csug8/foreign.html#./foreign:s118
foreign-callable-code-object,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s122
foreign-callable-entry-point,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s121
foreign-entry,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s147
foreign-entry?,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s146
foreign-free,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s124
foreign-procedure,syntax,2,http://www.scheme.com/csug8/foreign.html#./foreign:s10
foreign-ref,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s125
foreign-set!,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s126
foreign-sizeof,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s127
fork-thread,procedure,2,http://www.scheme.com/csug8/threads.html#./threads:s2
format,procedure,2,http://www.scheme.com/csug8/io.html#./io:s95
format-condition?,procedure,2,http://www.scheme.com/csug8/system.html#./system:s4
fprintf,procedure,2,http://www.scheme.com/csug8/io.html#./io:s97
free-identifier=?,procedure,2,http://www.scheme.com/tspl4/syntax.html#./syntax:s37
fresh-line,procedure,2,http://www.scheme.com/csug8/io.html#./io:s79
ftype-&ref,syntax,2,http://www.scheme.com/csug8/foreign.html#./foreign:s139
ftype-pointer->sexpr,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s145
ftype-pointer-address,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s143
ftype-pointer-ftype,procedure,2,http://www.scheme.com/csug8/foreign.html#./foreign:s144
ftype-pointer?,syntax,2,http://www.scheme.com/csug8/foreign.html#./foreign:s138
ftype-ref,syntax,2,http://www.scheme.com/csug8/foreign.html#./foreign:s140
ftype-set!,syntax,2,http://www.scheme.com/csug8/foreign.html#./foreign:s140
ftype-sizeof,syntax,2,http://www.scheme.com/csug8/foreign.html#./foreign:s133
fx*,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s159
fx*/carry,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s162
fx+,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s157
fx+/carry,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s162
fx-,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s158
fx-/carry,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s162
fx/,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s20
fx1+,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s21
fx1-,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s21
fx<,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s15
fx<=,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s15
fx<=?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s153
fx<?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s153
fx=,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s15
fx=?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s153
fx>,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s15
fx>=,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s15
fx>=?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s153
fx>?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s153
fxabs,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s25
fxand,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s163
fxarithmetic-shift,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s173
fxarithmetic-shift-left,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s172
fxarithmetic-shift-right,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s172
fxbit-count,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s165
fxbit-field,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s170
fxbit-set?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s168
fxcopy-bit,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s169
fxcopy-bit-field,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s171
fxdiv,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s160
fxdiv-and-mod,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s160
fxdiv0,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s161
fxdiv0-and-mod0,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s161
fxeven?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s155
fxfirst-bit-set,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s167
fxif,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s164
fxior,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s163
fxlength,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s166
fxlogand,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s53
fxlogbit0,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s59
fxlogbit1,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s60
fxlogbit?,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s57
fxlogior,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s54
fxlognot,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s56
fxlogor,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s54
fxlogtest,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s58
fxlogxor,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s55
fxmax,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s156
fxmin,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s156
fxmod,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s160
fxmod0,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s161
fxmodulo,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s24
fxnegative?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s154
fxnonnegative?,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s16
fxnonpositive?,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s16
fxnot,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s163
fxodd?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s155
fxpositive?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s154
fxquotient,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s22
fxremainder,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s23
fxreverse-bit-field,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s175
fxrotate-bit-field,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s174
fxsll,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s61
fxsra,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s63
fxsrl,procedure,2,http://www.scheme.com/csug8/numeric.html#./numeric:s62
fxvector,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s24
fxvector->list,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s30
fxvector-copy,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s32
fxvector-fill!,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s29
fxvector-length,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s26
fxvector-ref,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s27
fxvector-set!,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s28
fxvector?,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s23
fxxor,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s163
fxzero?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s154
gcd,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s109
generate-temporaries,procedure,2,http://www.scheme.com/tspl4/syntax.html#./syntax:s49
gensym,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s48
gensym->unique-string,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s58
gensym?,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s59
get-bytevector-all,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s60
get-bytevector-n,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s57
get-bytevector-n!,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s58
get-bytevector-some,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s59
get-bytevector-some!,procedure,2,http://www.scheme.com/csug8/io.html#./io:s57
get-char,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s61
get-datum,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s67
get-datum/annotations,procedure,2,http://www.scheme.com/csug8/syntax.html#./syntax:s62
get-hash-table,procedure,2,http://www.scheme.com/csug8/compat.html#./compat:s3
get-line,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s66
get-mode,procedure,2,http://www.scheme.com/csug8/io.html#./io:s137
get-output-string,procedure,2,http://www.scheme.com/csug8/io.html#./io:s42
get-process-id,procedure,2,http://www.scheme.com/csug8/system.html#./system:s173
get-registry,procedure,2,http://www.scheme.com/csug8/system.html#./system:s176
get-string-all,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s65
get-string-n,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s63
get-string-n!,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s64
get-string-some,procedure,2,http://www.scheme.com/csug8/io.html#./io:s55
get-string-some!,procedure,2,http://www.scheme.com/csug8/io.html#./io:s56
get-thread-id,procedure,2,http://www.scheme.com/csug8/threads.html#./threads:s4
get-u8,procedure,2,http://www.scheme.com/tspl4/io.html#./io:s55
getenv,procedure,2,http://www.scheme.com/csug8/system.html#./system:s174
getprop,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s62
greatest-fixnum,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s151
guard,syntax,2,http://www.scheme.com/tspl4/exceptions.html#./exceptions:s8
hash-table-for-each,procedure,2,http://www.scheme.com/csug8/compat.html#./compat:s6
hash-table-map,procedure,2,http://www.scheme.com/csug8/compat.html#./compat:s5
hash-table?,procedure,2,http://www.scheme.com/csug8/compat.html#./compat:s1
hashtable-cell,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s71
hashtable-clear!,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s287
hashtable-contains?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s282
hashtable-copy,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s286
hashtable-delete!,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s284
hashtable-entries,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s289
hashtable-equivalence-function,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s278
hashtable-hash-function,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s278
hashtable-keys,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s288
hashtable-mutable?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s277
hashtable-ref,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s281
hashtable-set!,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s280
hashtable-size,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s285
hashtable-update!,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s283
hashtable-values,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s72
hashtable-weak?,procedure,2,http://www.scheme.com/csug8/objects.html#./objects:s74
hashtable?,procedure,2,http://www.scheme.com/tspl4/objects.html#./objects:s25
